duplicate_1,Location,duplicate_2,Location.1,E.value,duplication_status
Glyma.10G096600,glyma.Wm82.gnm4.Gm10:20390181,Glyma.19G129200,glyma.Wm82.gnm4.Gm19:39291404,6.06e-217,DSD
Glyma.10G096800,glyma.Wm82.gnm4.Gm10:20397871,Glyma.01G184300,glyma.Wm82.gnm4.Gm01:53073566,2.76e-107,DSD
Glyma.10G097400,glyma.Wm82.gnm4.Gm10:14953028,Glyma.14G090700,glyma.Wm82.gnm4.Gm14:8522180,8.27e-39,DSD
Glyma.10G097501,glyma.Wm82.gnm4.Gm10:15017810,Glyma.02G183950,glyma.Wm82.gnm4.Gm02:33961393,6.16e-25,DSD
Glyma.10G097800,glyma.Wm82.gnm4.Gm10:15092671,Glyma.19G139300,glyma.Wm82.gnm4.Gm19:40503671,0.0,DSD
Glyma.10G098400,glyma.Wm82.gnm4.Gm10:15416940,Glyma.20G118700,glyma.Wm82.gnm4.Gm20:36112267,1.81e-239,DSD
Glyma.10G099200,glyma.Wm82.gnm4.Gm10:15848657,Glyma.19G138700,glyma.Wm82.gnm4.Gm19:40456031,0.0,DSD
Glyma.10G099400,glyma.Wm82.gnm4.Gm10:16129376,Glyma.19G141100,glyma.Wm82.gnm4.Gm19:40678308,4.35e-23,DSD
Glyma.10G099800,glyma.Wm82.gnm4.Gm10:16502768,Glyma.19G035500,glyma.Wm82.gnm4.Gm19:4661062,2.23e-94,DSD
Glyma.10G099900,glyma.Wm82.gnm4.Gm10:16579744,Glyma.13G339800,glyma.Wm82.gnm4.Gm13:42544597,3.09e-200,DSD
Glyma.10G100400,glyma.Wm82.gnm4.Gm10:16729905,Glyma.15G274800,glyma.Wm82.gnm4.Gm15:53283248,8.88e-313,DSD
Glyma.10G101200,glyma.Wm82.gnm4.Gm10:17506408,Glyma.20G209000,glyma.Wm82.gnm4.Gm20:44465409,3.28e-157,DSD
Glyma.10G101400,glyma.Wm82.gnm4.Gm10:17702705,Glyma.14G039000,glyma.Wm82.gnm4.Gm14:2933372,1.61e-101,DSD
Glyma.10G101600,glyma.Wm82.gnm4.Gm10:18063663,Glyma.19G125700,glyma.Wm82.gnm4.Gm19:38841483,7.81e-158,DSD
Glyma.10G101800,glyma.Wm82.gnm4.Gm10:18074541,Glyma.19G125700,glyma.Wm82.gnm4.Gm19:38841483,1.40e-167,DSD
Glyma.10G102000,glyma.Wm82.gnm4.Gm10:18422930,Glyma.19G126900,glyma.Wm82.gnm4.Gm19:38994314,1.20e-184,DSD
Glyma.10G102100,glyma.Wm82.gnm4.Gm10:18649641,Glyma.19G128200,glyma.Wm82.gnm4.Gm19:39178413,1.60e-260,DSD
Glyma.10G102300,glyma.Wm82.gnm4.Gm10:19568471,Glyma.03G126600,glyma.Wm82.gnm4.Gm03:35257838,3.93e-104,DSD
Glyma.10G102400,glyma.Wm82.gnm4.Gm10:19627235,Glyma.18G171100,glyma.Wm82.gnm4.Gm18:40741440,2.42e-301,DSD
Glyma.10G103000,glyma.Wm82.gnm4.Gm10:21340076,Glyma.12G120500,glyma.Wm82.gnm4.Gm12:12826586,2.29e-114,DSD
Glyma.10G103100,glyma.Wm82.gnm4.Gm10:21410998,Glyma.04G175300,glyma.Wm82.gnm4.Gm04:42618827,5.22e-257,DSD
Glyma.10G103200,glyma.Wm82.gnm4.Gm10:21497494,Glyma.15G275400,glyma.Wm82.gnm4.Gm15:53395536,2.03e-153,DSD
Glyma.10G104300,glyma.Wm82.gnm4.Gm10:22377678,Glyma.13G322600,glyma.Wm82.gnm4.Gm13:41079234,8.64e-243,DSD
Glyma.10G104501,glyma.Wm82.gnm4.Gm10:22451704,Glyma.10G066000,glyma.Wm82.gnm4.Gm10:6348616,1.22e-85,DSD
Glyma.10G104700,glyma.Wm82.gnm4.Gm10:22706462,Glyma.15G051400,glyma.Wm82.gnm4.Gm15:4019977,2.21e-201,DSD
Glyma.10G105200,glyma.Wm82.gnm4.Gm10:23077636,Glyma.19G132900,glyma.Wm82.gnm4.Gm19:39866989,0.0,DSD
Glyma.10G105400,glyma.Wm82.gnm4.Gm10:23194461,Glyma.14G065400,glyma.Wm82.gnm4.Gm14:5268814,3.35e-189,DSD
Glyma.10G106500,glyma.Wm82.gnm4.Gm10:23878601,Glyma.19G136000,glyma.Wm82.gnm4.Gm19:40165362,0.0,DSD
Glyma.10G106600,glyma.Wm82.gnm4.Gm10:23895313,Glyma.14G045000,glyma.Wm82.gnm4.Gm14:3417482,0.0,DSD
Glyma.10G107100,glyma.Wm82.gnm4.Gm10:24055639,Glyma.19G136100,glyma.Wm82.gnm4.Gm19:40181611,2.26e-315,DSD
Glyma.10G107500,glyma.Wm82.gnm4.Gm10:24162248,Glyma.17G052400,glyma.Wm82.gnm4.Gm17:3976523,3.94e-156,DSD
Glyma.10G107700,glyma.Wm82.gnm4.Gm10:24202243,Glyma.19G136400,glyma.Wm82.gnm4.Gm19:40211241,0.0,DSD
Glyma.10G108000,glyma.Wm82.gnm4.Gm10:24339873,Glyma.01G183500,glyma.Wm82.gnm4.Gm01:52978009,5.98e-65,DSD
Glyma.10G108100,glyma.Wm82.gnm4.Gm10:24375924,Glyma.02G178600,glyma.Wm82.gnm4.Gm02:32036685,3.71e-76,DSD
Glyma.10G108140,glyma.Wm82.gnm4.Gm10:24376950,Glyma.13G029300,glyma.Wm82.gnm4.Gm13:7682573,1.06e-56,DSD
Glyma.10G108181,glyma.Wm82.gnm4.Gm10:24391770,Glyma.09G080200,glyma.Wm82.gnm4.Gm09:9218858,3.14e-81,DSD
Glyma.10G108221,glyma.Wm82.gnm4.Gm10:24393512,Glyma.15G190000,glyma.Wm82.gnm4.Gm15:20994608,2.52e-68,DSD
Glyma.10G108261,glyma.Wm82.gnm4.Gm10:24396606,Glyma.19G051300,glyma.Wm82.gnm4.Gm19:8329743,1.08e-130,DSD
Glyma.10G108900,glyma.Wm82.gnm4.Gm10:24800067,Glyma.20G158700,glyma.Wm82.gnm4.Gm20:39697597,1.21e-51,DSD
Glyma.10G109200,glyma.Wm82.gnm4.Gm10:25070887,Glyma.20G137400,glyma.Wm82.gnm4.Gm20:37679520,3.72e-229,DSD
Glyma.10G109500,glyma.Wm82.gnm4.Gm10:25125708,Glyma.20G181900,glyma.Wm82.gnm4.Gm20:41940734,1.59e-261,DSD
Glyma.10G110100,glyma.Wm82.gnm4.Gm10:25372937,Glyma.17G167600,glyma.Wm82.gnm4.Gm17:15420881,1.12e-28,DSD
Glyma.10G110200,glyma.Wm82.gnm4.Gm10:25396477,Glyma.17G029800,glyma.Wm82.gnm4.Gm17:2192237,1.31e-134,DSD
Glyma.10G111100,glyma.Wm82.gnm4.Gm10:25771765,Glyma.10G278400,glyma.Wm82.gnm4.Gm10:50107971,2.37e-135,DSD
Glyma.10G111200,glyma.Wm82.gnm4.Gm10:25862109,Glyma.10G279700,glyma.Wm82.gnm4.Gm10:50190692,1.64e-131,DSD
Glyma.10G111500,glyma.Wm82.gnm4.Gm10:25987143,Glyma.20G151300,glyma.Wm82.gnm4.Gm20:38965276,1.24e-151,DSD
Glyma.10G111700,glyma.Wm82.gnm4.Gm10:26124485,Glyma.12G184300,glyma.Wm82.gnm4.Gm12:36021810,5.61e-126,DSD
Glyma.10G112400,glyma.Wm82.gnm4.Gm10:26934439,Glyma.16G084100,glyma.Wm82.gnm4.Gm16:9642550,0.0,DSD
Glyma.10G112700,glyma.Wm82.gnm4.Gm10:26968483,Glyma.10G293800,glyma.Wm82.gnm4.Gm10:51188890,3.02e-196,DSD
Glyma.10G113200,glyma.Wm82.gnm4.Gm10:27201051,Glyma.01G121600,glyma.Wm82.gnm4.Gm01:42907351,0.0,DSD
Glyma.10G113500,glyma.Wm82.gnm4.Gm10:27247807,Glyma.02G131200,glyma.Wm82.gnm4.Gm02:13970435,3.48e-59,DSD
Glyma.10G113600,glyma.Wm82.gnm4.Gm10:27445327,Glyma.20G158700,glyma.Wm82.gnm4.Gm20:39697597,1.52e-56,DSD
Glyma.10G113700,glyma.Wm82.gnm4.Gm10:27770589,Glyma.10G114100,glyma.Wm82.gnm4.Gm10:28117403,7.17e-66,DSD
Glyma.10G113900,glyma.Wm82.gnm4.Gm10:27803112,Glyma.10G271300,glyma.Wm82.gnm4.Gm10:49429231,1.45e-24,DSD
Glyma.10G114100,glyma.Wm82.gnm4.Gm10:28117403,Glyma.10G271300,glyma.Wm82.gnm4.Gm10:49429231,4.73e-33,DSD
Glyma.10G114400,glyma.Wm82.gnm4.Gm10:28214686,Glyma.12G136400,glyma.Wm82.gnm4.Gm12:16009475,1.09e-50,DSD
Glyma.10G114600,glyma.Wm82.gnm4.Gm10:28346572,Glyma.02G156100,glyma.Wm82.gnm4.Gm02:16737286,4.50e-312,DSD
Glyma.10G114800,glyma.Wm82.gnm4.Gm10:28438443,Glyma.19G107800,glyma.Wm82.gnm4.Gm19:36454449,2.20e-90,DSD
Glyma.10G115201,glyma.Wm82.gnm4.Gm10:28470081,Glyma.10G115500,glyma.Wm82.gnm4.Gm10:28528818,1.31e-131,DSD
Glyma.10G115300,glyma.Wm82.gnm4.Gm10:28492997,Glyma.10G115500,glyma.Wm82.gnm4.Gm10:28528818,0.0,DSD
Glyma.10G115700,glyma.Wm82.gnm4.Gm10:28546350,Glyma.10G115300,glyma.Wm82.gnm4.Gm10:28492997,8.24e-195,DSD
Glyma.10G115951,glyma.Wm82.gnm4.Gm10:28585158,Glyma.10G115300,glyma.Wm82.gnm4.Gm10:28492997,4.94e-152,DSD
Glyma.10G116000,glyma.Wm82.gnm4.Gm10:28618201,Glyma.10G115300,glyma.Wm82.gnm4.Gm10:28492997,2.32e-310,DSD
Glyma.10G116200,glyma.Wm82.gnm4.Gm10:28630898,Glyma.10G115300,glyma.Wm82.gnm4.Gm10:28492997,2.60e-314,DSD
Glyma.10G116600,glyma.Wm82.gnm4.Gm10:29063307,Glyma.12G073300,glyma.Wm82.gnm4.Gm12:5412173,9.10e-70,DSD
Glyma.10G117100,glyma.Wm82.gnm4.Gm10:29272924,Glyma.20G050800,glyma.Wm82.gnm4.Gm20:11045156,2.23e-70,DSD
Glyma.10G117400,glyma.Wm82.gnm4.Gm10:29313998,Glyma.13G119650,glyma.Wm82.gnm4.Gm13:22258408,6.94e-54,DSD
Glyma.10G117700,glyma.Wm82.gnm4.Gm10:29341335,Glyma.18G274900,glyma.Wm82.gnm4.Gm18:55984855,4.59e-160,DSD
Glyma.10G118400,glyma.Wm82.gnm4.Gm10:29770850,Glyma.08G029400,glyma.Wm82.gnm4.Gm08:2347951,8.33e-31,DSD
Glyma.10G118567,glyma.Wm82.gnm4.Gm10:29913302,Glyma.08G183900,glyma.Wm82.gnm4.Gm08:14827661,3.65e-38,DSD
Glyma.10G118633,glyma.Wm82.gnm4.Gm10:29914867,Glyma.08G183900,glyma.Wm82.gnm4.Gm08:14827661,1.82e-34,DSD
Glyma.10G119300,glyma.Wm82.gnm4.Gm10:30230142,Glyma.14G064200,glyma.Wm82.gnm4.Gm14:5151743,0.0,DSD
Glyma.10G119400,glyma.Wm82.gnm4.Gm10:30264356,Glyma.14G064600,glyma.Wm82.gnm4.Gm14:5191348,0.0,DSD
Glyma.10G119567,glyma.Wm82.gnm4.Gm10:30303921,Glyma.11G169900,glyma.Wm82.gnm4.Gm11:23476423,9.52e-54,DSD
Glyma.10G119633,glyma.Wm82.gnm4.Gm10:30306152,Glyma.11G169900,glyma.Wm82.gnm4.Gm11:23476423,4.36e-72,DSD
Glyma.10G119700,glyma.Wm82.gnm4.Gm10:30310049,Glyma.20G001000,glyma.Wm82.gnm4.Gm20:107648,1.51e-38,DSD
Glyma.10G119900,glyma.Wm82.gnm4.Gm10:30334614,Glyma.18G197800,glyma.Wm82.gnm4.Gm18:47792099,4.79e-200,DSD
Glyma.10G120000,glyma.Wm82.gnm4.Gm10:30341689,Glyma.02G082300,glyma.Wm82.gnm4.Gm02:7120794,3.25e-33,DSD
Glyma.10G120300,glyma.Wm82.gnm4.Gm10:30501524,Glyma.02G192700,glyma.Wm82.gnm4.Gm02:38291005,1.23e-262,DSD
Glyma.10G120700,glyma.Wm82.gnm4.Gm10:30553239,Glyma.14G085800,glyma.Wm82.gnm4.Gm14:7504294,1.52e-201,DSD
Glyma.10G120800,glyma.Wm82.gnm4.Gm10:30577253,Glyma.20G109200,glyma.Wm82.gnm4.Gm20:35138843,9.67e-19,DSD
Glyma.10G120900,glyma.Wm82.gnm4.Gm10:30681017,Glyma.14G044500,glyma.Wm82.gnm4.Gm14:3355357,0.0,DSD
Glyma.10G121500,glyma.Wm82.gnm4.Gm10:30806052,Glyma.02G194400,glyma.Wm82.gnm4.Gm02:38614191,1.78e-28,DSD
Glyma.10G121506,glyma.Wm82.gnm4.Gm10:30839572,Glyma.12G189800,glyma.Wm82.gnm4.Gm12:36607519,4.43e-128,DSD
Glyma.10G121536,glyma.Wm82.gnm4.Gm10:30922616,Glyma.13G065700,glyma.Wm82.gnm4.Gm13:15617754,5.03e-312,DSD
Glyma.10G121542,glyma.Wm82.gnm4.Gm10:30979317,Glyma.02G198000,glyma.Wm82.gnm4.Gm02:39639078,8.56e-215,DSD
Glyma.10G121554,glyma.Wm82.gnm4.Gm10:31003555,Glyma.06G115100,glyma.Wm82.gnm4.Gm06:9314825,3.97e-22,DSD
Glyma.10G121560,glyma.Wm82.gnm4.Gm10:31037000,Glyma.10G121584,glyma.Wm82.gnm4.Gm10:31126539,3.66e-84,DSD
Glyma.10G121578,glyma.Wm82.gnm4.Gm10:31076430,Glyma.10G121600,glyma.Wm82.gnm4.Gm10:31182673,2.15e-86,DSD
Glyma.10G121584,glyma.Wm82.gnm4.Gm10:31126539,Glyma.20G073500,glyma.Wm82.gnm4.Gm20:25842580,1.41e-64,DSD
Glyma.10G121600,glyma.Wm82.gnm4.Gm10:31182673,Glyma.20G073500,glyma.Wm82.gnm4.Gm20:25842580,5.58e-64,DSD
Glyma.10G121700,glyma.Wm82.gnm4.Gm10:31280369,Glyma.13G024651,glyma.Wm82.gnm4.Gm13:3621865,0.0,DSD
Glyma.10G121900,glyma.Wm82.gnm4.Gm10:31351985,Glyma.01G121600,glyma.Wm82.gnm4.Gm01:42907351,0.0,DSD
Glyma.10G122300,glyma.Wm82.gnm4.Gm10:31491993,Glyma.11G166546,glyma.Wm82.gnm4.Gm11:13146816,2.39e-139,DSD
Glyma.10G122600,glyma.Wm82.gnm4.Gm10:31574335,Glyma.11G166546,glyma.Wm82.gnm4.Gm11:13146816,1.69e-133,DSD
Glyma.10G122700,glyma.Wm82.gnm4.Gm10:31819973,Glyma.20G182300,glyma.Wm82.gnm4.Gm20:41997264,7.37e-19,DSD
Glyma.10G123000,glyma.Wm82.gnm4.Gm10:31967016,Glyma.13G218200,glyma.Wm82.gnm4.Gm13:32547248,2.98e-152,DSD
Glyma.10G123500,glyma.Wm82.gnm4.Gm10:32357703,Glyma.18G172300,glyma.Wm82.gnm4.Gm18:41324068,7.00e-132,DSD
Glyma.10G123801,glyma.Wm82.gnm4.Gm10:32471328,Glyma.16G064700,glyma.Wm82.gnm4.Gm16:6335586,2.85e-75,DSD
Glyma.10G124300,glyma.Wm82.gnm4.Gm10:32578492,Glyma.19G248000,glyma.Wm82.gnm4.Gm19:49920373,1.22e-227,DSD
Glyma.10G124500,glyma.Wm82.gnm4.Gm10:32627680,Glyma.20G076600,glyma.Wm82.gnm4.Gm20:27690504,0.0,DSD
Glyma.10G124700,glyma.Wm82.gnm4.Gm10:32651404,Glyma.20G009100,glyma.Wm82.gnm4.Gm20:810052,2.39e-230,DSD
Glyma.10G125000,glyma.Wm82.gnm4.Gm10:32818453,Glyma.18G175300,glyma.Wm82.gnm4.Gm18:41975863,3.84e-253,DSD
Glyma.10G125200,glyma.Wm82.gnm4.Gm10:32879640,Glyma.10G125400,glyma.Wm82.gnm4.Gm10:32958338,9.44e-14,DSD
Glyma.10G125400,glyma.Wm82.gnm4.Gm10:32958338,Glyma.18G183400,glyma.Wm82.gnm4.Gm18:44540231,1.04e-12,DSD
Glyma.10G125600,glyma.Wm82.gnm4.Gm10:32998928,Glyma.18G183400,glyma.Wm82.gnm4.Gm18:44540231,1.07e-11,DSD
Glyma.10G125900,glyma.Wm82.gnm4.Gm10:33320403,Glyma.06G282600,glyma.Wm82.gnm4.Gm06:46700524,4.99e-32,DSD
Glyma.10G126000,glyma.Wm82.gnm4.Gm10:33325842,Glyma.18G183400,glyma.Wm82.gnm4.Gm18:44540231,2.10e-13,DSD
Glyma.10G126900,glyma.Wm82.gnm4.Gm10:33929771,Glyma.08G202100,glyma.Wm82.gnm4.Gm08:16465618,9.91e-42,DSD
Glyma.10G127100,glyma.Wm82.gnm4.Gm10:33971031,Glyma.09G241300,glyma.Wm82.gnm4.Gm09:46744426,3.84e-114,DSD
Glyma.10G127500,glyma.Wm82.gnm4.Gm10:34024328,Glyma.20G078800,glyma.Wm82.gnm4.Gm20:29312116,6.17e-129,DSD
Glyma.10G127800,glyma.Wm82.gnm4.Gm10:34166705,Glyma.20G197100,glyma.Wm82.gnm4.Gm20:43425041,0.0,DSD
Glyma.10G128151,glyma.Wm82.gnm4.Gm10:34242226,Glyma.04G197600,glyma.Wm82.gnm4.Gm04:45794705,9.75e-53,DSD
Glyma.10G128200,glyma.Wm82.gnm4.Gm10:34242945,Glyma.17G010100,glyma.Wm82.gnm4.Gm17:809170,6.77e-62,DSD
Glyma.10G128600,glyma.Wm82.gnm4.Gm10:34319579,Glyma.15G150600,glyma.Wm82.gnm4.Gm15:12436695,3.77e-225,DSD
Glyma.10G128700,glyma.Wm82.gnm4.Gm10:34336365,Glyma.19G170800,glyma.Wm82.gnm4.Gm19:43629770,2.02e-232,DSD
Glyma.10G128866,glyma.Wm82.gnm4.Gm10:34412277,Glyma.10G129400,glyma.Wm82.gnm4.Gm10:34811726,5.87e-219,DSD
Glyma.10G129000,glyma.Wm82.gnm4.Gm10:34581248,Glyma.20G080700,glyma.Wm82.gnm4.Gm20:30159952,1.95e-209,DSD
Glyma.10G129100,glyma.Wm82.gnm4.Gm10:34633438,Glyma.10G129500,glyma.Wm82.gnm4.Gm10:34885691,1.00e-36,DSD
Glyma.10G129133,glyma.Wm82.gnm4.Gm10:34645415,Glyma.10G129500,glyma.Wm82.gnm4.Gm10:34885691,5.29e-19,DSD
Glyma.10G129200,glyma.Wm82.gnm4.Gm10:34762016,Glyma.10G204600,glyma.Wm82.gnm4.Gm10:43667474,2.84e-24,DSD
Glyma.10G129400,glyma.Wm82.gnm4.Gm10:34811726,Glyma.20G080700,glyma.Wm82.gnm4.Gm20:30159952,2.44e-268,DSD
Glyma.10G129700,glyma.Wm82.gnm4.Gm10:34932079,Glyma.13G128700,glyma.Wm82.gnm4.Gm13:23242056,9.54e-30,DSD
Glyma.10G129800,glyma.Wm82.gnm4.Gm10:34941412,Glyma.12G025800,glyma.Wm82.gnm4.Gm12:1856883,1.52e-225,DSD
Glyma.10G130300,glyma.Wm82.gnm4.Gm10:35376483,Glyma.10G130400,glyma.Wm82.gnm4.Gm10:35450336,1.13e-56,DSD
Glyma.10G131100,glyma.Wm82.gnm4.Gm10:35602662,Glyma.18G175000,glyma.Wm82.gnm4.Gm18:41901222,5.97e-234,DSD
Glyma.10G131500,glyma.Wm82.gnm4.Gm10:35644674,Glyma.19G230900,glyma.Wm82.gnm4.Gm19:48684959,4.60e-253,DSD
Glyma.10G131700,glyma.Wm82.gnm4.Gm10:35676084,Glyma.19G168200,glyma.Wm82.gnm4.Gm19:43350861,2.73e-126,DSD
Glyma.10G132100,glyma.Wm82.gnm4.Gm10:35691033,Glyma.17G162200,glyma.Wm82.gnm4.Gm17:14229385,4.42e-181,DSD
Glyma.10G132200,glyma.Wm82.gnm4.Gm10:35760115,Glyma.20G199300,glyma.Wm82.gnm4.Gm20:43638914,1.79e-128,DSD
Glyma.10G132300,glyma.Wm82.gnm4.Gm10:35820285,Glyma.10G167800,glyma.Wm82.gnm4.Gm10:40314376,3.23e-257,DSD
Glyma.10G132500,glyma.Wm82.gnm4.Gm10:35876339,Glyma.18G294200,glyma.Wm82.gnm4.Gm18:57469872,1.28e-36,DSD
Glyma.10G132701,glyma.Wm82.gnm4.Gm10:35895933,Glyma.01G024100,glyma.Wm82.gnm4.Gm01:2471712,3.77e-220,DSD
Glyma.10G133100,glyma.Wm82.gnm4.Gm10:35944107,Glyma.16G207300,glyma.Wm82.gnm4.Gm16:36934396,4.02e-159,DSD
Glyma.10G133300,glyma.Wm82.gnm4.Gm10:35966748,Glyma.18G099300,glyma.Wm82.gnm4.Gm18:10303159,0.0,DSD
Glyma.10G133400,glyma.Wm82.gnm4.Gm10:35972331,Glyma.18G099300,glyma.Wm82.gnm4.Gm18:10303159,0.0,DSD
Glyma.10G133500,glyma.Wm82.gnm4.Gm10:35976714,Glyma.12G074500,glyma.Wm82.gnm4.Gm12:5601883,4.19e-67,DSD
Glyma.10G133800,glyma.Wm82.gnm4.Gm10:36067507,Glyma.20G083300,glyma.Wm82.gnm4.Gm20:31327111,2.85e-162,DSD
Glyma.10G133900,glyma.Wm82.gnm4.Gm10:36077507,Glyma.20G083000,glyma.Wm82.gnm4.Gm20:31234026,1.71e-185,DSD
Glyma.10G134200,glyma.Wm82.gnm4.Gm10:36151969,Glyma.19G080600,glyma.Wm82.gnm4.Gm19:29590069,4.00e-64,DSD
Glyma.10G134700,glyma.Wm82.gnm4.Gm10:36255179,Glyma.19G167600,glyma.Wm82.gnm4.Gm19:43307440,1.02e-103,DSD
Glyma.10G135266,glyma.Wm82.gnm4.Gm10:36535739,Glyma.10G135600,glyma.Wm82.gnm4.Gm10:36772592,5.55e-268,DSD
Glyma.10G135500,glyma.Wm82.gnm4.Gm10:36601461,Glyma.10G136700,glyma.Wm82.gnm4.Gm10:37028808,1.47e-129,DSD
Glyma.10G135600,glyma.Wm82.gnm4.Gm10:36772592,Glyma.10G136700,glyma.Wm82.gnm4.Gm10:37028808,3.49e-128,DSD
Glyma.10G135667,glyma.Wm82.gnm4.Gm10:36777375,Glyma.17G171502,glyma.Wm82.gnm4.Gm17:16516232,1.72e-45,DSD
Glyma.10G136100,glyma.Wm82.gnm4.Gm10:36938260,Glyma.13G222400,glyma.Wm82.gnm4.Gm13:32935121,4.34e-71,DSD
Glyma.10G136200,glyma.Wm82.gnm4.Gm10:36944585,Glyma.10G135500,glyma.Wm82.gnm4.Gm10:36601461,6.26e-47,DSD
Glyma.10G136700,glyma.Wm82.gnm4.Gm10:37028808,Glyma.20G001100,glyma.Wm82.gnm4.Gm20:117913,5.39e-96,DSD
Glyma.10G136750,glyma.Wm82.gnm4.Gm10:37094927,Glyma.12G193800,glyma.Wm82.gnm4.Gm12:37005391,2.98e-17,DSD
Glyma.10G137000,glyma.Wm82.gnm4.Gm10:37151950,Glyma.10G009000,glyma.Wm82.gnm4.Gm10:872591,5.71e-221,DSD
Glyma.10G137600,glyma.Wm82.gnm4.Gm10:37295352,Glyma.13G119000,glyma.Wm82.gnm4.Gm13:22201761,0.0,DSD
Glyma.10G137700,glyma.Wm82.gnm4.Gm10:37312557,Glyma.20G092400,glyma.Wm82.gnm4.Gm20:33548860,3.26e-186,DSD
Glyma.10G138100,glyma.Wm82.gnm4.Gm10:37339540,Glyma.09G041000,glyma.Wm82.gnm4.Gm09:3382137,3.57e-169,DSD
Glyma.10G138500,glyma.Wm82.gnm4.Gm10:37369384,Glyma.17G042800,glyma.Wm82.gnm4.Gm17:3184272,3.87e-36,DSD
Glyma.10G139000,glyma.Wm82.gnm4.Gm10:37447495,Glyma.20G090700,glyma.Wm82.gnm4.Gm20:33310039,2.99e-104,DSD
Glyma.10G139200,glyma.Wm82.gnm4.Gm10:37457359,Glyma.03G227600,glyma.Wm82.gnm4.Gm03:44117733,2.71e-209,DSD
Glyma.10G139400,glyma.Wm82.gnm4.Gm10:37479523,Glyma.18G182800,glyma.Wm82.gnm4.Gm18:44338592,6.66e-100,DSD
Glyma.10G139700,glyma.Wm82.gnm4.Gm10:37491963,Glyma.03G227400,glyma.Wm82.gnm4.Gm03:44098092,9.75e-99,DSD
Glyma.10G139800,glyma.Wm82.gnm4.Gm10:37495976,Glyma.19G224300,glyma.Wm82.gnm4.Gm19:48170489,2.06e-100,DSD
Glyma.10G140100,glyma.Wm82.gnm4.Gm10:37515927,Glyma.10G223000,glyma.Wm82.gnm4.Gm10:45475891,4.55e-49,DSD
Glyma.10G140200,glyma.Wm82.gnm4.Gm10:37517714,Glyma.17G260400,glyma.Wm82.gnm4.Gm17:41558157,2.85e-122,DSD
Glyma.10G140700,glyma.Wm82.gnm4.Gm10:37573398,Glyma.13G055200,glyma.Wm82.gnm4.Gm13:14299107,7.96e-267,DSD
Glyma.10G141200,glyma.Wm82.gnm4.Gm10:37632391,Glyma.06G146400,glyma.Wm82.gnm4.Gm06:11899005,6.26e-13,DSD
Glyma.10G141400,glyma.Wm82.gnm4.Gm10:37647440,Glyma.15G140000,glyma.Wm82.gnm4.Gm15:11428973,0.0,DSD
Glyma.10G142000,glyma.Wm82.gnm4.Gm10:37701028,Glyma.17G043000,glyma.Wm82.gnm4.Gm17:3204617,5.13e-225,DSD
Glyma.10G142200,glyma.Wm82.gnm4.Gm10:37807978,Glyma.02G006800,glyma.Wm82.gnm4.Gm02:714207,3.77e-102,DSD
Glyma.10G142700,glyma.Wm82.gnm4.Gm10:37897230,Glyma.17G183800,glyma.Wm82.gnm4.Gm17:23306198,7.21e-20,DSD
Glyma.10G142800,glyma.Wm82.gnm4.Gm10:37901467,Glyma.13G265400,glyma.Wm82.gnm4.Gm13:36231630,3.01e-46,DSD
Glyma.10G142900,glyma.Wm82.gnm4.Gm10:37912514,Glyma.18G042000,glyma.Wm82.gnm4.Gm18:3529614,6.78e-45,DSD
Glyma.10G143000,glyma.Wm82.gnm4.Gm10:37923590,Glyma.20G091800,glyma.Wm82.gnm4.Gm20:33502689,2.12e-53,DSD
Glyma.10G143100,glyma.Wm82.gnm4.Gm10:37926058,Glyma.20G091800,glyma.Wm82.gnm4.Gm20:33502689,3.64e-56,DSD
Glyma.10G143200,glyma.Wm82.gnm4.Gm10:37937450,Glyma.20G091600,glyma.Wm82.gnm4.Gm20:33490358,4.95e-52,DSD
Glyma.10G143300,glyma.Wm82.gnm4.Gm10:37943417,Glyma.19G225200,glyma.Wm82.gnm4.Gm19:48253150,2.90e-41,DSD
Glyma.10G144200,glyma.Wm82.gnm4.Gm10:38068372,Glyma.15G189200,glyma.Wm82.gnm4.Gm15:20739182,9.23e-263,DSD
Glyma.10G144300,glyma.Wm82.gnm4.Gm10:38073922,Glyma.15G190500,glyma.Wm82.gnm4.Gm15:21100089,5.24e-272,DSD
Glyma.10G144502,glyma.Wm82.gnm4.Gm10:38087310,Glyma.10G280700,glyma.Wm82.gnm4.Gm10:50254030,1.27e-89,DSD
Glyma.10G144800,glyma.Wm82.gnm4.Gm10:38120671,Glyma.18G140300,glyma.Wm82.gnm4.Gm18:21160608,2.02e-96,DSD
Glyma.10G145000,glyma.Wm82.gnm4.Gm10:38152482,Glyma.19G227900,glyma.Wm82.gnm4.Gm19:48441253,2.43e-165,DSD
Glyma.10G145100,glyma.Wm82.gnm4.Gm10:38157702,Glyma.02G009600,glyma.Wm82.gnm4.Gm02:936827,1.31e-130,DSD
Glyma.10G145200,glyma.Wm82.gnm4.Gm10:38162620,Glyma.13G124700,glyma.Wm82.gnm4.Gm13:22903333,1.55e-98,DSD
Glyma.10G145300,glyma.Wm82.gnm4.Gm10:38171779,Glyma.19G227800,glyma.Wm82.gnm4.Gm19:48435975,1.46e-212,DSD
Glyma.10G145400,glyma.Wm82.gnm4.Gm10:38176144,Glyma.19G227600,glyma.Wm82.gnm4.Gm19:48421483,1.23e-111,DSD
