Dup,duplication_status
Glyma.15G201700,WGD
Glyma.15G201800,WGD
Glyma.15G202000,WGD
Glyma.15G202100,WGD
Glyma.15G202200,WGD
Glyma.15G202300,WGD
Glyma.15G202600,WGD
Glyma.15G203000,WGD
Glyma.15G203100,WGD
Glyma.15G203400,WGD
Glyma.15G203600,WGD
Glyma.15G205900,WGD
Glyma.15G206000,WGD
Glyma.15G206100,WGD
Glyma.15G206200,WGD
Glyma.15G206300,WGD
Glyma.15G207900,WGD
Glyma.15G208700,WGD
Glyma.15G209600,WGD
Glyma.15G209800,WGD
Glyma.15G213100,WGD
Glyma.15G213300,WGD
Glyma.15G213400,WGD
Glyma.15G213600,WGD
Glyma.15G214700,WGD
Glyma.15G215400,WGD
Glyma.15G215500,WGD
Glyma.15G215600,WGD
Glyma.15G216000,WGD
Glyma.15G216200,WGD
Glyma.15G216300,WGD
Glyma.15G216700,WGD
Glyma.15G217100,WGD
Glyma.15G217300,WGD
Glyma.15G217400,WGD
Glyma.15G217500,WGD
Glyma.15G217800,WGD
Glyma.15G218000,WGD
Glyma.15G218200,WGD
Glyma.15G218400,WGD
Glyma.15G218700,WGD
Glyma.15G218900,WGD
Glyma.15G219100,WGD
Glyma.15G219200,WGD
Glyma.15G219300,WGD
Glyma.15G220800,WGD
Glyma.15G221000,WGD
Glyma.15G221400,WGD
Glyma.15G221600,WGD
Glyma.15G221700,WGD
Glyma.15G222102,WGD
Glyma.15G222300,WGD
Glyma.15G222400,WGD
Glyma.15G222500,WGD
Glyma.15G223100,WGD
Glyma.15G223200,WGD
Glyma.15G223300,WGD
Glyma.15G223500,WGD
Glyma.15G223800,WGD
Glyma.15G223900,WGD
Glyma.15G224002,WGD
Glyma.15G224200,WGD
Glyma.15G224400,WGD
Glyma.15G224500,WGD
Glyma.15G224900,WGD
Glyma.15G225300,WGD
Glyma.15G226100,WGD
Glyma.15G226300,WGD
Glyma.15G226500,WGD
Glyma.15G227100,WGD
Glyma.15G227300,WGD
Glyma.15G227500,WGD
Glyma.15G227700,WGD
Glyma.15G228000,WGD
Glyma.15G228100,WGD
Glyma.15G229100,WGD
Glyma.15G229400,WGD
Glyma.15G230300,WGD
Glyma.15G231200,WGD
Glyma.15G231700,WGD
Glyma.15G231800,WGD
Glyma.15G231900,WGD
Glyma.15G232000,WGD
Glyma.15G232200,WGD
Glyma.15G232300,WGD
Glyma.15G232400,WGD
Glyma.15G232600,WGD
Glyma.15G232901,WGD
Glyma.15G233700,WGD
Glyma.15G234000,WGD
Glyma.15G234100,WGD
Glyma.15G234200,WGD
Glyma.15G234300,WGD
Glyma.15G234500,WGD
Glyma.15G234800,WGD
Glyma.15G235000,WGD
Glyma.15G235400,WGD
Glyma.15G236000,WGD
Glyma.15G236100,WGD
Glyma.15G236200,WGD
Glyma.15G236300,WGD
Glyma.15G236400,WGD
Glyma.15G236500,WGD
Glyma.15G236700,WGD
Glyma.15G236900,WGD
Glyma.15G237000,WGD
Glyma.15G237300,WGD
Glyma.15G237500,WGD
Glyma.15G237600,WGD
Glyma.15G237800,WGD
Glyma.15G237900,WGD
Glyma.15G238400,WGD
Glyma.15G238500,WGD
Glyma.15G239200,WGD
Glyma.15G240600,WGD
Glyma.15G240700,WGD
Glyma.15G240800,WGD
Glyma.15G241100,WGD
Glyma.15G242200,WGD
Glyma.15G242800,WGD
Glyma.15G242900,WGD
Glyma.15G243000,WGD
Glyma.15G243100,WGD
Glyma.15G244100,WGD
Glyma.15G245100,WGD
Glyma.15G245400,WGD
Glyma.15G245600,WGD
Glyma.15G245800,WGD
Glyma.15G246800,WGD
Glyma.15G247700,WGD
Glyma.15G248000,WGD
Glyma.15G248100,WGD
Glyma.15G248200,WGD
Glyma.15G248300,WGD
Glyma.15G248401,WGD
Glyma.15G248800,WGD
Glyma.15G248900,WGD
Glyma.15G249000,WGD
Glyma.15G249200,WGD
Glyma.15G249800,WGD
Glyma.15G249900,WGD
Glyma.15G250100,WGD
Glyma.15G250200,WGD
Glyma.15G250400,WGD
Glyma.15G250500,WGD
Glyma.15G250800,WGD
Glyma.15G250900,WGD
Glyma.15G251000,WGD
Glyma.15G251100,WGD
Glyma.15G251300,WGD
Glyma.15G251401,WGD
Glyma.15G251600,WGD
Glyma.15G252500,WGD
Glyma.15G252600,WGD
Glyma.15G252700,WGD
Glyma.15G252800,WGD
Glyma.15G253000,WGD
Glyma.15G253100,WGD
Glyma.15G253200,WGD
Glyma.15G253300,WGD
Glyma.15G253500,WGD
Glyma.15G253700,WGD
Glyma.15G253800,WGD
Glyma.15G254000,WGD
Glyma.15G254100,WGD
Glyma.15G254400,WGD
Glyma.15G254500,WGD
Glyma.15G254700,WGD
Glyma.15G254800,WGD
Glyma.15G254900,WGD
Glyma.15G255000,WGD
Glyma.15G255100,WGD
Glyma.15G255300,WGD
Glyma.15G255400,WGD
Glyma.15G255600,WGD
Glyma.15G255800,WGD
Glyma.15G255900,WGD
Glyma.15G256000,WGD
Glyma.15G256200,WGD
Glyma.15G256400,WGD
Glyma.15G256500,WGD
Glyma.15G256600,WGD
Glyma.15G256700,WGD
Glyma.15G256900,WGD
Glyma.15G257500,WGD
Glyma.15G257700,WGD
Glyma.15G258100,WGD
Glyma.15G258200,WGD
Glyma.15G258300,WGD
Glyma.15G258500,WGD
Glyma.15G258600,WGD
Glyma.15G258800,WGD
Glyma.15G259400,WGD
Glyma.15G259500,WGD
Glyma.15G259600,WGD
Glyma.15G259802,WGD
Glyma.15G259900,WGD
Glyma.15G260000,WGD
Glyma.15G260100,WGD
Glyma.15G260300,WGD
Glyma.15G260500,WGD
Glyma.15G260600,WGD
Glyma.15G261100,WGD
Glyma.15G261200,WGD
Glyma.15G261300,WGD
Glyma.15G261600,WGD
Glyma.15G261900,WGD
Glyma.15G262200,WGD
Glyma.15G262300,WGD
Glyma.15G262500,WGD
Glyma.15G262600,WGD
Glyma.15G262800,WGD
Glyma.15G263000,WGD
Glyma.15G263100,WGD
Glyma.15G263200,WGD
Glyma.15G263332,WGD
Glyma.15G263400,WGD
Glyma.15G263500,WGD
Glyma.15G263600,WGD
Glyma.15G263700,WGD
Glyma.15G263800,WGD
Glyma.15G264000,WGD
Glyma.15G264100,WGD
Glyma.15G264400,WGD
Glyma.15G264500,WGD
Glyma.15G265200,WGD
Glyma.15G265300,WGD
Glyma.15G265400,WGD
Glyma.15G265500,WGD
Glyma.15G265600,WGD
Glyma.15G265800,WGD
Glyma.15G265900,WGD
Glyma.15G266100,WGD
Glyma.15G266300,WGD
Glyma.15G266500,WGD
Glyma.15G266600,WGD
Glyma.15G266700,WGD
Glyma.15G266800,WGD
Glyma.15G266900,WGD
Glyma.15G267000,WGD
Glyma.15G267100,WGD
Glyma.15G267200,WGD
Glyma.15G267300,WGD
Glyma.15G267400,WGD
Glyma.15G267500,WGD
Glyma.15G267600,WGD
Glyma.15G267700,WGD
Glyma.15G267900,WGD
Glyma.15G268000,WGD
Glyma.15G268100,WGD
Glyma.15G268200,WGD
Glyma.15G268300,WGD
Glyma.15G268400,WGD
Glyma.15G268500,WGD
Glyma.15G268800,WGD
Glyma.15G268900,WGD
Glyma.15G269100,WGD
Glyma.15G269200,WGD
Glyma.15G269300,WGD
Glyma.15G269400,WGD
Glyma.15G269500,WGD
Glyma.15G269600,WGD
Glyma.15G269700,WGD
Glyma.15G269800,WGD
Glyma.15G270200,WGD
Glyma.15G270400,WGD
Glyma.15G271200,WGD
Glyma.15G271300,WGD
Glyma.15G271400,WGD
Glyma.15G271500,WGD
Glyma.15G271600,WGD
Glyma.15G271700,WGD
Glyma.15G271800,WGD
Glyma.15G271900,WGD
Glyma.15G272000,WGD
Glyma.15G272100,WGD
Glyma.15G272300,WGD
Glyma.15G272500,WGD
Glyma.15G272700,WGD
Glyma.15G273000,WGD
Glyma.15G273300,WGD
Glyma.15G273400,WGD
Glyma.15G273500,WGD
Glyma.15G273600,WGD
Glyma.15G273700,WGD
Glyma.15G273800,WGD
Glyma.15G273900,WGD
Glyma.15G274000,WGD
Glyma.15G274600,WGD
Glyma.15G274800,WGD
Glyma.15G275000,WGD
Glyma.15G275300,WGD
Glyma.15G275400,WGD
Glyma.15G275500,WGD
Glyma.15G275600,WGD
Glyma.15G275900,WGD
Glyma.15G276000,WGD
Glyma.15G276100,WGD
Glyma.15G276200,WGD
Glyma.15G276300,WGD
Glyma.15G276400,WGD
Glyma.15G276500,WGD
Glyma.16G000200,WGD
Glyma.16G000300,WGD
Glyma.16G000500,WGD
Glyma.16G000700,WGD
Glyma.16G001000,WGD
Glyma.16G001200,WGD
Glyma.16G001300,WGD
Glyma.16G001502,WGD
Glyma.16G001700,WGD
Glyma.16G001800,WGD
Glyma.16G002000,WGD
Glyma.16G002200,WGD
Glyma.16G002300,WGD
Glyma.16G002400,WGD
Glyma.16G002500,WGD
Glyma.16G002600,WGD
Glyma.16G002700,WGD
Glyma.16G002800,WGD
Glyma.16G002900,WGD
Glyma.16G003000,WGD
Glyma.16G003100,WGD
Glyma.16G003200,WGD
Glyma.16G003300,WGD
Glyma.16G003500,WGD
Glyma.16G003600,WGD
Glyma.16G003700,WGD
Glyma.16G003900,WGD
Glyma.16G004200,WGD
Glyma.16G004300,WGD
Glyma.16G004400,WGD
Glyma.16G004700,WGD
Glyma.16G004800,WGD
Glyma.16G005000,WGD
Glyma.16G005200,WGD
Glyma.16G005300,WGD
Glyma.16G005400,WGD
Glyma.16G005500,WGD
Glyma.16G005700,WGD
Glyma.16G005800,WGD
Glyma.16G005900,WGD
Glyma.16G006000,WGD
Glyma.16G006100,WGD
Glyma.16G006400,WGD
Glyma.16G006500,WGD
Glyma.16G006600,WGD
Glyma.16G006700,WGD
Glyma.16G006800,WGD
Glyma.16G006966,WGD
Glyma.16G007100,WGD
Glyma.16G007200,WGD
Glyma.16G007300,WGD
Glyma.16G007400,WGD
Glyma.16G007500,WGD
Glyma.16G007600,WGD
Glyma.16G007700,WGD
Glyma.16G007900,WGD
Glyma.16G008100,WGD
Glyma.16G008200,WGD
Glyma.16G008400,WGD
Glyma.16G008500,WGD
Glyma.16G008600,WGD
Glyma.16G008700,WGD
Glyma.16G008800,WGD
Glyma.16G008900,WGD
Glyma.16G008950,WGD
Glyma.16G009000,WGD
Glyma.16G009100,WGD
Glyma.16G009200,WGD
Glyma.16G009300,WGD
Glyma.16G009400,WGD
Glyma.16G009700,WGD
Glyma.16G009800,WGD
Glyma.16G009900,WGD
Glyma.16G010000,WGD
Glyma.16G010100,WGD
Glyma.16G010200,WGD
Glyma.16G010400,WGD
Glyma.16G010800,WGD
Glyma.16G010900,WGD
Glyma.16G011100,WGD
Glyma.16G011200,WGD
Glyma.16G011300,WGD
Glyma.16G011400,WGD
Glyma.16G011500,WGD
Glyma.16G011600,WGD
Glyma.16G011800,WGD
Glyma.16G011900,WGD
Glyma.16G012000,WGD
Glyma.16G012100,WGD
Glyma.16G012200,WGD
Glyma.16G012300,WGD
Glyma.16G012402,WGD
Glyma.16G012500,WGD
Glyma.16G012600,WGD
Glyma.16G012700,WGD
Glyma.16G012800,WGD
Glyma.16G012900,WGD
Glyma.16G013000,WGD
Glyma.16G013100,WGD
Glyma.16G013300,WGD
Glyma.16G013400,WGD
Glyma.16G013500,WGD
Glyma.16G013600,WGD
Glyma.16G013800,WGD
Glyma.16G013900,WGD
Glyma.16G014000,WGD
Glyma.16G014100,WGD
Glyma.16G014200,WGD
Glyma.16G014300,WGD
Glyma.16G014400,WGD
Glyma.16G014500,WGD
Glyma.16G014600,WGD
Glyma.16G014800,WGD
Glyma.16G014900,WGD
Glyma.16G015300,WGD
Glyma.16G015500,WGD
Glyma.16G015800,WGD
Glyma.16G015900,WGD
Glyma.16G016000,WGD
Glyma.16G016100,WGD
Glyma.16G016200,WGD
Glyma.16G016300,WGD
Glyma.16G016400,WGD
Glyma.16G017100,WGD
Glyma.16G017200,WGD
Glyma.16G017300,WGD
Glyma.16G017400,WGD
Glyma.16G017500,WGD
Glyma.16G017600,WGD
Glyma.16G017700,WGD
Glyma.16G017800,WGD
Glyma.16G017900,WGD
Glyma.16G018000,WGD
Glyma.16G018200,WGD
Glyma.16G018300,WGD
Glyma.16G018400,WGD
Glyma.16G018500,WGD
Glyma.16G018600,WGD
Glyma.16G018800,WGD
Glyma.16G018900,WGD
Glyma.16G019200,WGD
Glyma.16G019400,WGD
Glyma.16G019500,WGD
Glyma.16G019700,WGD
Glyma.16G019900,WGD
Glyma.16G020000,WGD
Glyma.16G020200,WGD
Glyma.16G020300,WGD
Glyma.16G020400,WGD
Glyma.16G020500,WGD
Glyma.16G020600,WGD
Glyma.16G020700,WGD
Glyma.16G020800,WGD
Glyma.16G021000,WGD
Glyma.16G021200,WGD
Glyma.16G021300,WGD
Glyma.16G021400,WGD
Glyma.16G021450,WGD
Glyma.16G021600,WGD
Glyma.16G021700,WGD
Glyma.16G021800,WGD
Glyma.16G022000,WGD
Glyma.16G022100,WGD
Glyma.16G022200,WGD
Glyma.16G022300,WGD
Glyma.16G022400,WGD
Glyma.16G022600,WGD
Glyma.16G022700,WGD
Glyma.16G022900,WGD
Glyma.16G023000,WGD
Glyma.16G023300,WGD
Glyma.16G023400,WGD
Glyma.16G023500,WGD
Glyma.16G023600,WGD
Glyma.16G023700,WGD
Glyma.16G023800,WGD
Glyma.16G023900,WGD
Glyma.16G024000,WGD
Glyma.16G024100,WGD
Glyma.16G024200,WGD
Glyma.16G024300,WGD
Glyma.16G024400,WGD
Glyma.16G024500,WGD
Glyma.16G024600,WGD
Glyma.16G024900,WGD
Glyma.16G025000,WGD
Glyma.16G025100,WGD
Glyma.16G025200,WGD
Glyma.16G025300,WGD
Glyma.16G025400,WGD
Glyma.16G025500,WGD
Glyma.16G025700,WGD
Glyma.16G025800,WGD
Glyma.16G025900,WGD
Glyma.16G026000,WGD
Glyma.16G026200,WGD
Glyma.16G026300,WGD
Glyma.16G026400,WGD
Glyma.16G026500,WGD
Glyma.16G026600,WGD
Glyma.16G026700,WGD
Glyma.16G026800,WGD
Glyma.16G026900,WGD
Glyma.16G027100,WGD
Glyma.16G027200,WGD
Glyma.16G027300,WGD
Glyma.16G027400,WGD
Glyma.16G027600,WGD
Glyma.16G027700,WGD
Glyma.16G027800,WGD
Glyma.16G028100,WGD
Glyma.16G028200,WGD
Glyma.16G028300,WGD
Glyma.16G028500,WGD
Glyma.16G028601,WGD
Glyma.16G028700,WGD
Glyma.16G028800,WGD
Glyma.16G028900,WGD
Glyma.16G029000,WGD
Glyma.16G029100,WGD
Glyma.16G029200,WGD
Glyma.16G029300,WGD
Glyma.16G029400,WGD
Glyma.16G029500,WGD
Glyma.16G029600,WGD
Glyma.16G029800,WGD
Glyma.16G029900,WGD
Glyma.16G030000,WGD
Glyma.16G030100,WGD
Glyma.16G030200,WGD
Glyma.16G030300,WGD
Glyma.16G030600,WGD
Glyma.16G030700,WGD
Glyma.16G030800,WGD
Glyma.16G030900,WGD
Glyma.16G031200,WGD
Glyma.16G031300,WGD
Glyma.16G031400,WGD
Glyma.16G031900,WGD
Glyma.16G032200,WGD
Glyma.16G032400,WGD
Glyma.16G032500,WGD
Glyma.16G032600,WGD
Glyma.16G032700,WGD
Glyma.16G032900,WGD
Glyma.16G033000,WGD
Glyma.16G033100,WGD
Glyma.16G033176,WGD
Glyma.16G033400,WGD
Glyma.16G033500,WGD
Glyma.16G033800,WGD
Glyma.16G033900,WGD
Glyma.16G034100,WGD
Glyma.16G034200,WGD
Glyma.16G034300,WGD
Glyma.16G034400,WGD
Glyma.16G034476,WGD
Glyma.16G034626,WGD
Glyma.16G034700,WGD
Glyma.16G034900,WGD
Glyma.16G035000,WGD
Glyma.16G035100,WGD
Glyma.16G035200,WGD
Glyma.16G035400,WGD
Glyma.16G035500,WGD
Glyma.16G035600,WGD
Glyma.16G035700,WGD
Glyma.16G035800,WGD
Glyma.16G036000,WGD
Glyma.16G036100,WGD
Glyma.16G036200,WGD
Glyma.16G036300,WGD
Glyma.16G036400,WGD
Glyma.16G036900,WGD
Glyma.16G037000,WGD
Glyma.16G037100,WGD
Glyma.16G037200,WGD
Glyma.16G037500,WGD
Glyma.16G037600,WGD
Glyma.16G037700,WGD
Glyma.16G037800,WGD
Glyma.16G037900,WGD
Glyma.16G038200,WGD
Glyma.16G038300,WGD
Glyma.16G038400,WGD
Glyma.16G038500,WGD
Glyma.16G038600,WGD
Glyma.16G038666,WGD
Glyma.16G038800,WGD
Glyma.16G038900,WGD
Glyma.16G039300,WGD
Glyma.16G039850,WGD
Glyma.16G039900,WGD
Glyma.16G040000,WGD
Glyma.16G040100,WGD
Glyma.16G040200,WGD
Glyma.16G040300,WGD
Glyma.16G040400,WGD
Glyma.16G040500,WGD
Glyma.16G040700,WGD
Glyma.16G040900,WGD
Glyma.16G041000,WGD
Glyma.16G041100,WGD
Glyma.16G041200,WGD
Glyma.16G041400,WGD
Glyma.16G041600,WGD
Glyma.16G041700,WGD
Glyma.16G041800,WGD
Glyma.16G041900,WGD
Glyma.16G042200,WGD
Glyma.16G042300,WGD
Glyma.16G042500,WGD
Glyma.16G042600,WGD
Glyma.16G042700,WGD
Glyma.16G042800,WGD
Glyma.16G042900,WGD
Glyma.16G043200,WGD
Glyma.16G043300,WGD
Glyma.16G043600,WGD
Glyma.16G043700,WGD
Glyma.16G043800,WGD
Glyma.16G043900,WGD
Glyma.16G044100,WGD
Glyma.16G044200,WGD
Glyma.16G044300,WGD
Glyma.16G044400,WGD
Glyma.16G044500,WGD
Glyma.16G044600,WGD
Glyma.16G044700,WGD
Glyma.16G044800,WGD
Glyma.16G044900,WGD
Glyma.16G045000,WGD
Glyma.16G045200,WGD
Glyma.16G045300,WGD
Glyma.16G045802,WGD
Glyma.16G046000,WGD
Glyma.16G046200,WGD
Glyma.16G046300,WGD
Glyma.16G046400,WGD
Glyma.16G046500,WGD
Glyma.16G046600,WGD
Glyma.16G047100,WGD
Glyma.16G047200,WGD
Glyma.16G047400,WGD
Glyma.16G047600,WGD
Glyma.16G047800,WGD
Glyma.16G047900,WGD
Glyma.16G048100,WGD
Glyma.16G048700,WGD
Glyma.16G048900,WGD
Glyma.16G049000,WGD
Glyma.16G049100,WGD
Glyma.16G049200,WGD
Glyma.16G049300,WGD
Glyma.16G049400,WGD
Glyma.16G049600,WGD
Glyma.16G049700,WGD
Glyma.16G049900,WGD
Glyma.16G050000,WGD
Glyma.16G050200,WGD
Glyma.16G050300,WGD
Glyma.16G050400,WGD
Glyma.16G050500,WGD
Glyma.16G050600,WGD
Glyma.16G050700,WGD
Glyma.16G050800,WGD
Glyma.16G050900,WGD
Glyma.16G051000,WGD
Glyma.16G051100,WGD
Glyma.16G051200,WGD
Glyma.16G051400,WGD
Glyma.16G051500,WGD
Glyma.16G051600,WGD
Glyma.16G051700,WGD
Glyma.16G051800,WGD
Glyma.16G052000,WGD
Glyma.16G052200,WGD
Glyma.16G052300,WGD
Glyma.16G052400,WGD
Glyma.16G052500,WGD
Glyma.16G052600,WGD
Glyma.16G052700,WGD
Glyma.16G052800,WGD
Glyma.16G052900,WGD
Glyma.16G053000,WGD
Glyma.16G053200,WGD
Glyma.16G053300,WGD
Glyma.16G053400,WGD
Glyma.16G053500,WGD
Glyma.16G053700,WGD
Glyma.16G053800,WGD
Glyma.16G053900,WGD
Glyma.16G054200,WGD
Glyma.16G054300,WGD
Glyma.16G054400,WGD
Glyma.16G054500,WGD
Glyma.16G054600,WGD
Glyma.16G054700,WGD
Glyma.16G054800,WGD
Glyma.16G054900,WGD
Glyma.16G055000,WGD
Glyma.16G055100,WGD
Glyma.16G055200,WGD
Glyma.16G055300,WGD
Glyma.16G055700,WGD
Glyma.16G055800,WGD
Glyma.16G055900,WGD
Glyma.16G056100,WGD
Glyma.16G056200,WGD
Glyma.16G056300,WGD
Glyma.16G056400,WGD
Glyma.16G056450,WGD
Glyma.16G056600,WGD
Glyma.16G056700,WGD
Glyma.16G056750,WGD
Glyma.16G057100,WGD
Glyma.16G057200,WGD
Glyma.16G057300,WGD
Glyma.16G057600,WGD
Glyma.16G057902,WGD
Glyma.16G058200,WGD
Glyma.16G058400,WGD
Glyma.16G058500,WGD
Glyma.16G059000,WGD
Glyma.16G059400,WGD
Glyma.16G059500,WGD
Glyma.16G059700,WGD
Glyma.16G059801,WGD
Glyma.16G060000,WGD
Glyma.16G060400,WGD
Glyma.16G060500,WGD
Glyma.16G060700,WGD
Glyma.16G061500,WGD
Glyma.16G062000,WGD
Glyma.16G062100,WGD
Glyma.16G062200,WGD
Glyma.16G062400,WGD
Glyma.16G062500,WGD
Glyma.16G062700,WGD
Glyma.16G062800,WGD
Glyma.16G063000,WGD
Glyma.16G063100,WGD
Glyma.16G063200,WGD
Glyma.16G063300,WGD
Glyma.16G063400,WGD
Glyma.16G063500,WGD
Glyma.16G063700,WGD
Glyma.16G063900,WGD
Glyma.16G064000,WGD
Glyma.16G064100,WGD
Glyma.16G065900,WGD
Glyma.16G066000,WGD
Glyma.16G066200,WGD
Glyma.16G066300,WGD
Glyma.16G066400,WGD
Glyma.16G066700,WGD
Glyma.16G067000,WGD
Glyma.16G067500,WGD
Glyma.16G067800,WGD
Glyma.16G067900,WGD
Glyma.16G068000,WGD
Glyma.16G068200,WGD
Glyma.16G068400,WGD
Glyma.16G069000,WGD
Glyma.16G069200,WGD
Glyma.16G069300,WGD
Glyma.16G069400,WGD
Glyma.16G070300,WGD
Glyma.16G070400,WGD
Glyma.16G070700,WGD
Glyma.16G070800,WGD
Glyma.16G070900,WGD
Glyma.16G071200,WGD
Glyma.16G071700,WGD
Glyma.16G071800,WGD
Glyma.16G071900,WGD
Glyma.16G072000,WGD
Glyma.16G072700,WGD
Glyma.16G073000,WGD
Glyma.16G073100,WGD
Glyma.16G073200,WGD
Glyma.16G073400,WGD
Glyma.16G073500,WGD
Glyma.16G073600,WGD
Glyma.16G073700,WGD
Glyma.16G074200,WGD
Glyma.16G074300,WGD
Glyma.16G074700,WGD
Glyma.16G075200,WGD
Glyma.16G075300,WGD
Glyma.16G075500,WGD
Glyma.16G075600,WGD
Glyma.16G075700,WGD
Glyma.16G075800,WGD
Glyma.16G076000,WGD
Glyma.16G076100,WGD
Glyma.16G076300,WGD
Glyma.16G076400,WGD
Glyma.16G076500,WGD
Glyma.16G076600,WGD
Glyma.16G076700,WGD
Glyma.16G076900,WGD
Glyma.16G077000,WGD
Glyma.16G077100,WGD
Glyma.16G077200,WGD
Glyma.16G077300,WGD
Glyma.16G077400,WGD
Glyma.16G077500,WGD
Glyma.16G077600,WGD
Glyma.16G077700,WGD
Glyma.16G077800,WGD
Glyma.16G077900,WGD
Glyma.16G078000,WGD
Glyma.16G078100,WGD
Glyma.16G078200,WGD
Glyma.16G078300,WGD
Glyma.16G078400,WGD
Glyma.16G078500,WGD
Glyma.16G078800,WGD
Glyma.16G079100,WGD
Glyma.16G079500,WGD
Glyma.16G079600,WGD
Glyma.16G079900,WGD
Glyma.16G080000,WGD
Glyma.16G080100,WGD
Glyma.16G080700,WGD
Glyma.16G081200,WGD
Glyma.16G081400,WGD
Glyma.16G082200,WGD
Glyma.16G082300,WGD
Glyma.16G082400,WGD
Glyma.16G082600,WGD
Glyma.16G082800,WGD
Glyma.16G082900,WGD
Glyma.16G083100,WGD
Glyma.16G083300,WGD
Glyma.16G083400,WGD
Glyma.16G083500,WGD
Glyma.16G083700,WGD
Glyma.16G083800,WGD
Glyma.16G084100,WGD
Glyma.16G084200,WGD
Glyma.16G084300,WGD
Glyma.16G084700,WGD
Glyma.16G084800,WGD
Glyma.16G085300,WGD
Glyma.16G085600,WGD
Glyma.16G086700,WGD
Glyma.16G087100,WGD
Glyma.16G087200,WGD
Glyma.16G087300,WGD
Glyma.16G087600,WGD
Glyma.16G087700,WGD
Glyma.16G088000,WGD
Glyma.16G088200,WGD
Glyma.16G088300,WGD
Glyma.16G088400,WGD
Glyma.16G088700,WGD
Glyma.16G089300,WGD
Glyma.16G089700,WGD
Glyma.16G090101,WGD
Glyma.16G090500,WGD
Glyma.16G090600,WGD
Glyma.16G090700,WGD
Glyma.16G092700,WGD
Glyma.16G093400,WGD
Glyma.16G093600,WGD
Glyma.16G093800,WGD
Glyma.16G093900,WGD
Glyma.16G094100,WGD
Glyma.16G094300,WGD
Glyma.16G094800,WGD
Glyma.16G095000,WGD
Glyma.16G095200,WGD
Glyma.16G095500,WGD
Glyma.16G095700,WGD
Glyma.16G096500,WGD
Glyma.16G097051,WGD
Glyma.16G097102,WGD
Glyma.16G097800,WGD
Glyma.16G098000,WGD
Glyma.16G098900,WGD
Glyma.16G099100,WGD
Glyma.16G099200,WGD
Glyma.16G099300,WGD
Glyma.16G099700,WGD
Glyma.16G099800,WGD
Glyma.16G100100,WGD
Glyma.16G100400,WGD
Glyma.16G100500,WGD
Glyma.16G101200,WGD
Glyma.16G101500,WGD
Glyma.16G101800,WGD
Glyma.16G103900,WGD
Glyma.16G104000,WGD
Glyma.16G104500,WGD
Glyma.16G104600,WGD
Glyma.16G105300,WGD
Glyma.16G105400,WGD
Glyma.16G105500,WGD
Glyma.16G106300,WGD
Glyma.16G106500,WGD
Glyma.16G106800,WGD
Glyma.16G106900,WGD
Glyma.16G107000,WGD
Glyma.16G107300,WGD
Glyma.16G107700,WGD
Glyma.16G107900,WGD
Glyma.16G108200,WGD
Glyma.16G108400,WGD
Glyma.16G108900,WGD
Glyma.16G109200,WGD
Glyma.16G109300,WGD
Glyma.16G109700,WGD
Glyma.16G110100,WGD
Glyma.16G110300,WGD
Glyma.16G110400,WGD
Glyma.16G111200,WGD
Glyma.16G111400,WGD
Glyma.16G111500,WGD
Glyma.16G111700,WGD
Glyma.16G111800,WGD
Glyma.16G111900,WGD
Glyma.16G112200,WGD
Glyma.16G112300,WGD
Glyma.16G112500,WGD
Glyma.16G112600,WGD
Glyma.16G112800,WGD
Glyma.16G112900,WGD
Glyma.16G113000,WGD
Glyma.16G113100,WGD
Glyma.16G114400,WGD
Glyma.16G114700,WGD
Glyma.16G114800,WGD
Glyma.16G114900,WGD
Glyma.16G115500,WGD
Glyma.16G115700,WGD
Glyma.16G116000,WGD
Glyma.16G116100,WGD
Glyma.16G116200,WGD
Glyma.16G116300,WGD
Glyma.16G116500,WGD
Glyma.16G116600,WGD
Glyma.16G117200,WGD
Glyma.16G118100,WGD
Glyma.16G118400,WGD
Glyma.16G118600,WGD
Glyma.16G118800,WGD
Glyma.16G118900,WGD
Glyma.16G119000,WGD
Glyma.16G119200,WGD
Glyma.16G119500,WGD
Glyma.16G119800,WGD
Glyma.16G120000,WGD
Glyma.16G120200,WGD
Glyma.16G120300,WGD
Glyma.16G120600,WGD
Glyma.16G121300,WGD
Glyma.16G121700,WGD
Glyma.16G121900,WGD
Glyma.16G122100,WGD
Glyma.16G122200,WGD
Glyma.16G122300,WGD
Glyma.16G122400,WGD
Glyma.16G122500,WGD
Glyma.16G122800,WGD
Glyma.16G123100,WGD
Glyma.16G123451,WGD
Glyma.16G123600,WGD
Glyma.16G123700,WGD
Glyma.16G123800,WGD
Glyma.16G123900,WGD
Glyma.16G124000,WGD
Glyma.16G124200,WGD
Glyma.16G124400,WGD
Glyma.16G124600,WGD
Glyma.16G124700,WGD
Glyma.16G124800,WGD
Glyma.16G125000,WGD
Glyma.16G125100,WGD
Glyma.16G125200,WGD
Glyma.16G125266,WGD
Glyma.16G125332,WGD
Glyma.16G125600,WGD
Glyma.16G125800,WGD
Glyma.16G126100,WGD
Glyma.16G126300,WGD
Glyma.16G126500,WGD
Glyma.16G126900,WGD
Glyma.16G127100,WGD
Glyma.16G127200,WGD
Glyma.16G127300,WGD
Glyma.16G127400,WGD
Glyma.16G127500,WGD
Glyma.16G127700,WGD
Glyma.16G128300,WGD
Glyma.16G128500,WGD
